movie,genre
2164,0
2164,4
2164,7
2164,10
2165,4
2165,7
2166,5
2166,7
2166,13
2166,15
2167,0
2167,10
2167,15
2168,7
2168,13
2169,4
2170,0
2170,4
2171,4
2171,7
2171,13
2174,4
2174,8
2175,7
2175,13
2176,5
2176,7
2176,15
2177,4
2177,15
2178,15
2179,15
2180,15
2181,7
2181,12
2181,13
2181,15
2185,15
2186,5
2186,7
2186,9
2186,15
2187,12
2187,13
2187,15
2188,7
2189,2
2189,4
2189,8
2189,14
2190,7
2192,15
2193,0
2193,1
2193,8
2195,4
2196,0
2197,7
2198,6
2199,5
2199,7
2200,7
2202,7
2202,16
2203,5
2203,7
2203,15
2204,12
2204,15
2205,4
2205,13
2206,9
2206,12
2206,15
2207,7
2209,5
2209,15
2210,15
2211,15
2213,4
2213,11
2214,15
2215,4
2215,13
2217,4
2217,11
2218,7
2219,12
2219,15
2221,7
2221,15
2222,4
2224,7
2225,7
2230,4
2231,7
2232,10
2232,12
2232,14
2232,15
2233,7
2234,7
2235,7
2235,16
2236,7
2237,7
2238,4
2238,7
2239,4
2239,7
2240,7
2241,4
2243,4
2243,7
2243,13
2245,4
2245,7
2245,13
2246,0
2246,4
2246,13
2247,4
2248,4
2248,7
2248,13
2249,4
2250,7
2252,4
2252,7
2253,4
2253,8
2254,7
2255,4
2256,10
2256,14
2257,4
2257,13
2259,4
2259,13
2260,5
2260,7
2261,4
2262,4
2262,7
2262,13
2264,4
2264,5
2265,1
2265,4
2267,12
2267,15
2269,7
2269,13
2271,7
2272,7
2273,0
2273,4
2273,5
2273,15
2274,7
2275,0
2275,1
2275,14
2277,4
2277,7
2278,0
2278,5
2278,15
2279,10
2279,15
2280,5
2281,0
2281,5
2281,7
2282,4
2282,7
2284,7
2285,7
2287,10
2287,14
2287,15
2290,4
2290,7
2291,7
2291,8
2291,13
2292,4
2292,13
2293,7
2294,1
2294,2
2294,4
2294,8
2297,1
2297,7
2297,8
2297,13
2298,15
2301,4
2301,11
2302,4
2303,7
2303,11
2304,7
2305,7
2306,4
2307,0
2307,5
2308,0
2308,5
2311,14
2312,7
2314,7
2315,4
2315,10
2315,15
2316,7
2316,8
2316,12
2316,13
2318,4
2318,7
2319,4
2319,7
2320,7
2320,15
2321,4
2321,7
2321,8
2322,0
2322,14
2322,16
2324,4
2324,7
2324,13
2324,16
2325,4
2326,7
2326,15
2327,8
2327,10
2327,15
2328,10
2328,17
2329,5
2329,7
2330,4
2330,6
2331,4
2331,7
2331,13
2332,5
2332,7
2333,7
2336,7
2337,7
2338,10
2338,12
2338,15
2339,4
2339,13
2340,13
2341,7
2342,4
2342,7
2344,0
2344,1
2344,7
2344,15
2345,7
2348,7
2349,4
2349,15
2350,4
2353,0
2353,15
2356,4
2357,7
2358,7
2358,16
2359,4
2361,4
2362,7
2363,7
2363,10
2363,14
2365,0
2365,14
2366,0
2366,1
2366,8
2366,10
2367,1
2367,8
2367,13
2367,14
2367,15
2368,1
2368,14
2369,4
2369,7
2369,13
2371,4
2371,5
2371,12
2372,4
2373,0
2373,1
2373,8
2374,4
2374,7
2377,10
2377,14
2378,4
2378,5
2379,4
2379,5
2380,4
2380,5
2381,4
2381,5
2382,4
2382,5
2383,4
2383,5
2384,1
2384,7
2385,4
2385,13
2386,4
2386,7
2387,4
2387,5
2388,7
2388,13
2389,5
2389,10
2389,15
2390,4
2392,4
2392,7
2393,0
2393,7
2393,13
2393,14
2395,4
2395,7
2396,4
2396,7
2396,13
2397,7
2398,4
2398,7
2399,1
2399,8
2400,7
2400,8
2401,17
2402,0
2402,1
2402,15
2403,0
2403,1
2403,7
2403,15
2404,0
2404,1
2404,15
2404,16
2406,0
2406,1
2406,4
2406,13
2407,4
2407,14
2408,4
2408,14
2409,0
2409,7
2410,0
2410,7
2411,0
2411,7
2412,0
2412,7
2413,4
2413,5
2413,12
2413,15
2414,0
2414,1
2414,8
2414,12
2414,15
2415,7
2415,13
2416,4
2417,4
2417,7
2418,4
2419,7
2419,15
2423,4
2424,4
2424,13
2429,0
2429,1
2429,7
2429,8
2429,15
2430,1
2430,7
2431,4
2431,7
2432,7
2434,7
2435,7
2436,4
2436,7
2436,16
2437,7
2438,4
2438,7
2438,15
2439,7
2440,7
2442,7
2443,7
2443,13
2444,4
2444,7
2445,7
2446,10
2446,15
2447,4
2447,7
2448,10
2448,14
2450,1
2450,4
2450,14
2457,0
2457,4
2458,4
2458,5
2461,4
2461,10
2461,15
2462,10
2463,4
2464,10
2465,10
2466,7
2468,0
2468,4
2468,13
2468,15
2469,4
2469,7
2470,1
2470,4
2471,0
2471,1
2471,4
2472,4
2473,4
2475,0
2475,12
2475,15
2476,0
2476,16
2477,1
2478,4
2478,17
2479,7
2479,15
2480,7
2481,7
2481,13
2482,4
2482,13
2484,4
2484,5
2484,7
2485,4
2485,13
2488,7
2488,10
2488,15
2489,7
2490,0
2490,15
2491,4
2491,13
2492,4
2492,13
2496,4
2496,13
2497,13
2498,4
2498,14
2499,4
2500,4
2501,7
2502,4
2502,5
2504,4
2504,7
2505,7
2505,12
2505,15
2507,4
2507,14
2509,4
2510,4
2510,13
2513,10
2514,4
2514,10
2515,10
2516,10
2517,10
2518,4
2519,7
2519,10
2519,15
2520,7
2521,0
2521,7
2521,15
2522,7
2523,7
2523,15
2525,0
2525,10
2525,14
2526,14
2527,0
2527,14
2527,15
2527,17
2528,0
2528,1
2528,14
2529,0
2529,7
2529,14
2530,0
2530,14
2531,0
2531,14
2532,0
2532,14
2533,0
2533,14
2534,0
2535,0
2535,7
2535,15
2537,1
2538,6
2539,4
2541,7
2543,4
2545,4
2547,7
2549,0
2549,14
2551,7
2551,10
2551,15
2552,4
2553,10
2553,14
2553,15
2554,10
2554,14
2554,15
2555,4
2556,4
2556,7
2556,13
2557,7
2557,15
2558,4
2558,13
2560,10
2560,15
2561,5
2561,15
2562,7
2563,7
2566,2
2567,4
2569,4
2569,7
2569,13
2572,4
2572,13
2573,7
2573,11
2577,4
2577,7
2579,5
2579,12
2579,15
2580,4
2580,5
2581,4
2581,13
2582,0
2582,4
2583,4
2583,7
2584,4
2586,4
2586,5
2586,15
2587,4
2587,5
2587,7
2588,2
2589,4
2589,7
2589,13
2590,7
2591,4
2591,7
2591,13
2594,7
2594,13
2594,14
2594,15
2595,6
2596,4
2596,7
2597,4
2597,13
2598,4
2599,4
2600,0
2600,14
2600,15
2602,0
2602,1
2602,10
2602,14
2603,7
2604,6
2605,5
2605,15
2606,4
2606,10
2607,7
2607,13
2608,15
2610,7
2612,7
2612,9
2613,4
2613,10
2613,14
2614,0
2614,10
2614,14
2615,1
2615,14
2616,0
2616,5
2619,7
2620,7
2620,13
2621,7
2622,4
2622,8
2623,4
2624,7
2624,8
2625,0
2625,1
2625,5
2625,14
2625,15
2626,4
2626,7
2626,13
2627,6
2627,7
2628,0
2628,1
2628,14
2630,7
2631,4
2631,9
2631,15
2639,7
2640,0
2640,1
2640,14
2641,0
2641,14
2642,0
2642,1
2642,14
2643,0
2643,1
2643,14
2644,10
2646,10
2647,10
2648,7
2648,10
2648,14
2649,10
2651,10
2653,10
2655,10
2656,10
2656,14
2659,4
2659,6
2661,14
2663,14
2664,10
2664,14
2664,15
2665,14
2666,14
2668,10
2668,14
2669,16
2670,16
2671,4
2671,13
2673,7
2676,7
2676,15
2677,6
2677,11
2678,7
2679,4
2679,7
2679,13
2680,7
2681,4
2681,13
2681,14
2682,7
2683,0
2683,1
2683,4
2684,4
2684,7
2687,1
2687,2
2687,7
2689,6
2692,0
2692,5
2693,6
2694,4
2697,4
2697,7
2697,13
2698,14
2699,4
2699,10
2701,0
2701,4
2701,14
2701,17
2702,7
2703,7
2706,4
2706,13
2707,15
2709,4
2711,7
2712,7
2712,12
2712,15
2713,10
2713,15
2716,0
2716,4
2716,14
2717,4
2717,8
2717,14
2718,4
2720,0
2720,1
2720,4
2721,4
2721,13
2722,0
2722,10
2722,14
2722,15
2723,0
2723,4
2723,8
2724,4
2724,13
2725,7
2727,5
2727,9
2728,0
2728,7
2728,13
2728,16
2729,7
2729,13
2730,7
2730,13
2730,16
2732,7
2732,13
2733,1
2733,4
2733,13
2736,4
2737,0
2737,7
2737,15
2738,4
2738,7
2741,0
2741,5
2741,15
2742,4
2742,7
2743,7
2744,7
2746,4
2746,10
2746,11
2748,0
2748,1
2748,4
2750,4
2750,7
2751,4
2751,7
2752,4
2752,12
2754,10
2755,7
2756,0
2757,7
2758,7
2759,4
2767,4
2768,4
2770,4
2771,7
2772,4
2773,7
2774,4
2774,13
2775,7
2777,7
2778,5
2778,7
2778,13
2778,15
2779,4
2782,10
2785,10
2786,4
2787,10
2788,4
2789,10
2791,4
2792,4
2794,1
2794,4
2794,13
2795,4
2796,4
2797,4
2797,7
2797,8
2797,13
2798,4
2799,4
2800,1
2800,2
2800,7
2800,8
2801,7
2801,13
2802,0
2802,7
2802,13
2802,15
2805,4
2805,13
2806,4
2806,15
2807,0
2807,14
2808,0
2808,14
2809,4
2810,2
2810,10
2810,12
2810,15
2811,4
2812,0
2812,15
2815,0
2815,16
2816,0
2816,16
2817,0
2818,0
2818,16
2819,7
2819,12
2819,13
2819,15
2820,7
2821,1
2821,7
2822,1
2822,13
2824,6
2824,7
2825,7
2828,4
2830,7
2831,7
2833,13
2833,16
2835,0
2835,1
2835,4
2835,15
2836,4
2837,4
2837,13
2838,4
2838,5
2838,15
2839,7
2840,7
2840,15
2841,10
2841,12
2841,15
2842,5
2842,7
2845,4
2845,7
2847,1
2847,7
2847,13
2849,4
2849,7
2850,7
2850,15
2851,1
2851,14
2851,15
2854,10
2855,10
2856,15
2857,1
2857,2
2857,4
2857,8
2857,11
2858,7
2858,13
2859,6
2859,11
2860,4
2861,4
2861,7
2862,7
2864,4
2865,4
2867,4
2867,10
2867,15
2868,10
2870,4
2871,1
2871,7
2871,15
2872,1
2872,8
2873,7
2873,12
2873,13
2875,7
2875,12
2875,13
2876,2
2876,8
2877,11
2878,10
2879,0
2879,1
2879,4
2880,0
2880,1
2880,4
2881,0
2881,5
2881,7
2881,15
2882,7
2883,4
2883,7
2884,4
2884,13
2885,7
2885,13
2887,0
2887,4
2888,4
2888,13
2890,0
2890,1
2890,4
2890,7
2890,16
2892,0
2892,7
2893,0
2893,1
2893,7
2894,7
2894,13
2895,1
2895,7
2896,17
2897,4
2897,16
2899,1
2899,2
2900,10
2900,14
2901,10
2901,14
2902,10
2902,12
2902,15
2903,10
2903,15
2904,7
2905,0
2905,1
2905,7
2906,7
2906,13
2907,4
2908,7
2913,4
2913,14
2914,4
2914,7
2915,4
2916,0
2916,1
2916,14
2916,15
2917,5
2917,15
2918,4
2920,7
2920,13
2921,17
2922,5
2922,7
2922,17
2923,4
2924,0
2924,4
2926,4
2926,7
2927,7
2927,13
2929,7
2929,13
2930,6
2931,4
2931,5
2931,7
2931,8
2932,7
2936,1
2936,4
2936,13
2938,7
2938,14
2939,7
2939,15
2940,7
2940,9
2940,12
2940,13
2941,11
2941,13
2941,16
2942,7
2942,13
2943,7
2943,13
2945,12
2946,4
2946,11
2947,0
2947,1
2947,15
2948,0
2948,1
2948,15
2949,0
2949,1
2949,15
2952,5
2952,7
2952,15
2953,4
2954,7
2955,7
2956,0
2956,5
2956,15
2957,7
2958,7
2959,0
2959,5
2959,7
2959,15
2960,7
2962,4
2962,13
2963,5
2963,7
2964,7
2968,1
2968,4
2968,8
2968,14
2970,1
2970,7
2971,7
2971,8
2971,11
2972,7
2972,16
2973,4
2973,5
2973,7
2974,10
2974,15
2976,7
2977,4
2977,7
2978,4
2978,13
2979,7
2980,4
2980,7
2984,6
2985,0
2985,5
2985,7
2985,14
2985,15
2986,0
2986,5
2986,14
2986,15
2987,1
2987,2
2987,4
2987,5
2987,8
2987,12
2988,7
2989,0
2989,1
2989,15
2990,0
2990,1
2990,15
2991,0
2991,1
2991,15
2992,10
2992,15
2993,0
2993,1
2993,15
2995,10
2995,15
2996,7
2997,4
2997,7
2997,8
2998,7
2998,13
2999,4
3000,0
3000,1
3000,2
3000,7
3000,8
3002,6
3003,4
3003,7
3003,13
3003,16
3007,6
3008,7
3008,14
3009,7
3010,7
3012,4
3013,4
3013,10
3014,4
3015,15
3016,10
3017,10
3018,4
3018,10
3018,14
3019,5
3019,7
3020,0
3020,7
3023,4
3023,13
3024,10
3024,14
3025,17
3026,4
3026,10
3029,0
3029,7
3030,0
3030,1
3031,4
3033,4
3033,14
3034,1
3034,2
3034,4
3034,11
3035,4
3035,7
3035,16
3037,17
3039,4
3040,4
3041,4
3042,4
3043,4
3044,12
3044,13
3044,15
3045,4
3045,7
3047,7
3048,4
3049,4
3049,16
3050,7
3051,4
3051,7
3052,1
3052,4
3052,8
3054,1
3054,2
3054,8
3054,14
3055,15
3056,5
3056,7
3056,15
3057,4
3059,7
3061,4
3061,11
3063,7
3063,15
3064,7
3064,15
3065,7
3066,0
3066,7
3066,16
3067,4
3067,7
3071,4
3071,7
3072,4
3072,13
3074,17
3075,7
3075,10
3076,4
3077,6
3078,7
3079,4
3079,7
3079,13
3081,8
3081,10
3081,12
3081,13
3083,7
3084,6
3086,4
3086,8
3086,11
3087,4
3087,8
3087,13
3088,4
3088,8
3089,7
3090,7
3091,7
3091,16
3093,7
3093,17
3094,7
3094,13
3096,4
3099,4
3099,7
3099,13
3101,7
3101,15
3102,5
3102,13
3102,15
3103,7
3103,13
3104,0
3104,4
3104,5
3104,15
3105,7
3105,12
3106,7
3106,13
3107,0
3107,7
3110,7
3111,7
3112,7
3113,0
3113,8
3113,10
3113,12
3113,15
3114,1
3114,2
3114,4
3114,8
3115,7
3116,7
3117,7
3117,13
3117,16
3118,7
3119,10
3122,7
3122,13
3122,17
3123,4
3124,4
3124,7
3127,4
3127,7
3129,4
3129,7
3130,4
3130,5
3130,7
3131,4
3132,4
3132,7
3133,4
3133,17
3134,7
3134,16
3138,7
3139,0
3139,1
3140,4
3142,6
3142,11
3143,7
3143,16
3145,7
3146,4
3149,12
3154,7
3154,16
3155,7
3155,13
3156,7
3156,13
3156,14
3157,4
3157,8
3159,2
3159,11
3160,7
3161,7
3161,13
3162,4
3162,7
3163,4
3163,7
3163,11
3165,0
3165,7
3166,1
3167,4
3167,7
3168,1
3168,7
3169,5
3169,7
3169,15
3170,17
3171,7
3172,1
3173,7
3174,4
3174,7
3175,1
3175,4
3175,14
3177,4
3179,7
3180,4
3180,7
3181,7
3184,0
3184,4
3184,5
3184,7
3185,7
3187,7
3189,7
3190,1
3190,14
3190,15
3193,6
3195,7
3196,7
3196,16
3198,5
3198,7
3199,4
3199,7
3199,11
3199,13
3201,7
3202,7
3202,10
3203,15
3205,10
3206,13
3208,0
3208,4
3210,4
3210,7
3210,13
3212,7
3213,2
3214,7
3215,7
3218,7
3219,12
3219,15
3220,7
3222,7
3224,7
3225,4
3225,13
3226,6
3228,4
3229,5
3229,7
3232,4
3233,4
3234,4
3234,8
3234,11
3235,4
3236,4
3236,11
3236,17
3237,6
3238,15
3239,4
3242,4
3243,4
3245,7
3246,7
3247,4
3247,5
3248,4
3250,7
3251,7
3251,12
3252,7
3253,4
3254,4
3256,0
3256,5
3256,7
3256,15
3258,4
3258,8
3259,1
3259,7
3259,13
3260,7
3261,4
3261,7
3261,13
3262,5
3262,7
3262,12
3262,15
3263,4
3263,7
3264,0
3264,4
3264,10
3265,0
3265,5
3265,7
3265,15
3266,4
3266,5
3266,7
3266,15
3268,0
3268,4
3269,7
3269,13
3269,14
3271,7
3272,5
3272,7
3273,4
3273,10
3273,12
3273,15
3274,7
3274,15
3276,4
3277,7
3278,6
3279,0
3279,7
3282,4
3283,0
3284,4
3284,12
3284,13
3286,4
3288,7
3289,7
3290,4
3291,15
3293,7
3293,14
3294,10
3295,7
3296,7
3297,6
3298,5
3298,7
3298,15
3299,4
3299,7
3300,10
3300,14
3300,15
3302,4
3303,6
3304,5
3304,7
3305,9
3305,10
3307,4
3307,7
3307,13
3313,4
3315,11
3316,0
3316,15
3317,4
3317,7
3318,7
3318,15
3319,7
3320,4
3320,7
3320,13
3322,4
3323,4
3323,5
3324,4
3326,4
3326,14
3327,6
3328,5
3328,7
3329,7
3329,13
3330,7
3330,13
3331,7
3334,5
3334,7
3334,9
3334,15
3335,5
3335,7
3336,7
3336,8
3336,16
3337,4
3337,7
3338,6
3339,16
3340,10
3340,14
3341,4
3342,7
3342,16
3343,4
3343,7
3343,13
3344,10
3346,10
3347,1
3347,7
3348,5
3348,10
3348,15
3351,10
3352,7
3354,14
3357,7
3357,13
3358,4
3358,7
3358,8
3358,13
3359,4
3359,7
3360,7
3360,13
3361,4
3361,7
3361,13
3362,5
3362,7
3363,4
3363,7
3369,5
3370,7
3370,15
3371,7
3373,17
3374,7
3375,14
3377,7
3377,16
3379,7
3380,9
3381,4
3381,7
3382,7
3383,7
3383,11
3385,4
3386,7
3386,12
3386,15
3387,4
3387,12
3388,4
3389,0
3389,1
3390,1
3390,5
3390,7
3390,13
3391,4
3392,4
3393,4
3393,8
3393,13
3394,4
3394,13
3395,4
3399,4
3400,1
3400,2
3400,8
3401,1
3401,14
3402,4
3402,7
3402,13
3403,7
3403,15
3404,0
3404,7
3406,0
3406,1
3406,7
3406,16
3408,7
3409,7
3409,15
3410,4
3410,7
3411,7
3413,5
3413,7
3414,7
3414,13
3414,16
3418,1
3418,5
3418,7
3419,4
3419,5
3420,7
3420,15
3421,4
3422,4
3422,13
3423,7
3424,7
3425,7
3425,11
3426,7
3426,13
3427,5
3429,2
3429,4
3430,0
3430,5
3430,7
3431,0
3431,7
3432,0
3432,7
3433,0
3433,7
3434,0
3434,7
3435,5
3435,7
3435,9
3436,7
3436,13
3437,7
3438,0
3438,4
3438,8
3438,14
3439,0
3439,8
3440,0
3440,1
3440,4
3440,8
3441,0
3441,7
3441,16
3442,0
3442,5
3442,7
3443,0
3443,7
3443,15
3444,0
3445,12
3445,15
3446,4
3446,7
3450,4
3451,7
3452,0
3452,5
3452,13
3452,15
3453,7
3453,13
3454,4
3454,13
3455,7
3455,15
3457,7
3457,15
3458,7
3458,13
3459,7
3459,10
3460,4
3461,1
3461,7
3461,15
3462,4
3462,7
3462,13
3463,4
3465,7
3466,4
3466,8
3467,7
3467,17
3469,7
3470,1
3470,7
3471,1
3471,7
3471,14
3473,4
3474,14
3474,15
3476,10
3476,12
3477,4
3477,7
3479,1
3479,8
3479,13
3480,7
3480,13
3481,4
3481,7
3481,13
3485,10
3486,14
3487,17
3489,1
3489,4
3489,8
3490,10
3491,4
3493,10
3493,12
3493,15
3494,1
3494,7
3494,17
3495,4
3495,7
3496,7
3497,4
3498,7
3499,7
3499,10
3499,15
3500,4
3500,7
3501,4
3501,13
3502,7
3503,7
3503,12
3503,14
3504,4
3504,7
3505,7
3505,12
3505,15
3506,4
3506,7
3509,7
3510,7
3510,15
3511,4
3512,7
3512,13
3513,7
3513,15
3514,7
3515,4
3515,13
3519,0
3519,7
3519,16
3520,4
3521,4
3521,7
3522,7
3523,0
3523,15
3524,4
3524,13
3525,4
3526,4
3526,7
3527,0
3527,14
3527,15
3530,4
3531,4
3531,7
3531,13
3534,7
3535,5
3535,10
3535,12
3535,15
3536,4
3536,7
3536,13
3537,4
3537,7
3538,4
3540,7
3540,12
3540,13
3541,0
3542,7
3543,4
3543,7
3544,4
3545,7
3545,11
3546,7
3546,10
3546,15
3547,4
3547,7
3548,4
3548,7
3549,4
3549,11
3549,13
3550,10
3551,5
3551,7
3551,15
3552,4
3553,7
3553,15
3554,7
3554,13
3555,0
3555,15
3555,16
3557,12
3557,15
3559,4
3559,7
3559,13
3560,5
3560,7
3560,13
3561,7
3562,4
3562,7
3565,4
3565,7
3567,4
3567,7
3567,13
3568,4
3568,13
3571,4
3571,7
3572,10
3572,14
3573,10
3573,14
3574,10
3574,14
3575,7
3577,7
3577,13
3578,0
3578,1
3578,7
3579,7
3580,7
3581,4
3583,7
3583,11
3584,0
3584,7
3584,13
3584,15
3586,7
3586,13
3587,10
3591,4
3591,7
3593,0
3593,14
3594,7
3594,11
3595,4
3596,4
3597,4
3598,5
3598,7
3598,13
3598,15
3599,4
3599,11
3600,4
3600,11
3602,4
3602,11
3602,13
3604,11
3605,5
3605,7
3605,11
3606,4
3606,11
3606,13
3607,4
3607,17
3608,1
3608,4
3609,6
3610,7
3610,11
3610,13
3611,2
3611,4
3612,1
3612,8
3612,11
3612,13
3613,4
3614,4
3614,13
3615,1
3615,2
3616,4
3616,13
3617,4
3618,4
3618,5
3621,7
3621,10
3623,0
3623,1
3623,15
3624,0
3624,1
3624,4
3624,17
3625,6
3626,4
3627,10
3627,15
3628,0
3628,7
3628,13
3628,16
3631,4
3632,4
3632,5
3633,0
3633,1
3633,13
3633,15
3634,15
3636,7
3637,7
3638,0
3638,1
3638,14
3638,15
3642,17
3644,17
3645,7
3646,4
3647,1
3647,7
3649,7
3650,10
3655,7
3656,5
3656,9
3656,12
3656,15
3657,7
3658,10
3658,14
3659,14
3659,15
3662,10
3662,14
3662,15
3663,10
3663,14
3663,15
3664,10
3664,14
3664,15
3665,10
3665,14
3665,15
3666,10
3666,14
3666,15
3667,0
3667,4
3667,5
3668,7
3668,13
3669,4
3670,16
3671,4
3671,17
3672,1
3673,1
3674,1
3674,4
3674,7
3675,4
3675,11
3675,13
3676,7
3676,10
3677,6
3681,0
3681,7
3681,15
3681,17
3682,0
3682,5
3682,7
3682,15
3683,5
3683,7
3683,9
3685,4
3685,7
3685,13
3686,10
3686,14
3686,15
3687,1
3687,2
3687,8
3687,14
3688,4
3689,4
3690,4
3691,4
3692,4
3692,10
3696,4
3696,10
3696,14
3696,15
3697,0
3697,14
3697,15
3699,1
3699,7
3699,13
3699,14
3701,5
3701,7
3701,14
3701,15
3702,0
3702,1
3702,14
3704,0
3704,1
3704,14
3705,0
3705,4
3705,13
3706,9
3706,10
3706,12
3706,15
3707,7
3707,13
3708,10
3708,15
3709,10
3710,0
3710,4
3710,5
3710,15
3711,7
3712,4
3714,7
3715,4
3715,5
3716,0
3716,4
3716,5
3716,7
3717,0
3717,5
3718,6
3719,4
3719,13
3720,7
3721,4
3721,5
3721,12
3722,4
3723,7
3724,7
3724,16
3725,2
3725,11
3726,0
3726,15
3727,10
3727,17
3728,5
3728,7
3728,9
3728,15
3729,0
3729,5
3729,7
3729,15
3731,7
3731,15
3734,7
3735,5
3735,7
3737,7
3737,17
3739,4
3739,13
3740,0
3740,1
3740,4
3740,8
3741,5
3741,7
3741,15
3742,7
3742,16
3743,4
3743,13
3744,0
3744,5
3744,15
3745,0
3745,1
3745,2
3745,14
3746,7
3747,7
3750,7
3751,2
3751,4
3757,10
3758,7
3758,14
3758,15
3759,2
3759,11
3762,10
3763,0
3763,5
3763,15
3764,0
3764,5
3764,15
3766,0
3766,16
3767,0
3767,16
3768,0
3768,16
3769,0
3770,10
3770,14
3770,15
3771,0
3771,1
3771,8
3773,4
3774,4
3774,7
3774,13
3775,2
3775,11
3776,2
3776,11
3777,4
3777,10
3778,4
3779,14
3780,14
3781,0
3781,5
3782,0
3782,5
3783,5
3783,7
3785,4
3785,10
3786,4
3787,4
3788,7
3788,12
3790,7
3791,7
3792,7
3792,13
3792,17
3793,0
3793,1
3793,14
3794,4
3794,7
3798,7
3798,10
3798,12
3799,2
3800,5
3800,7
3800,13
3800,15
3801,7
3801,12
3802,0
3802,14
3803,4
3803,7
3803,17
3804,4
3805,0
3805,1
3805,7
3806,17
3807,1
3807,8
3809,4
3810,7
3810,15
3811,7
3811,16
3812,4
3813,7
3814,4
3818,4
3818,11
3819,4
3821,4
3823,7
3824,7
3824,13
3825,4
3825,7
3825,13
3826,10
3826,14
3826,15
3827,0
3827,1
3827,4
3827,14
3828,4
3829,4
3829,13
3830,4
3830,10
3830,15
3831,4
3834,1
3834,7
3834,13
3836,0
3836,4
3836,16
3837,0
3837,8
3837,10
3837,14
3837,15
3838,10
3839,10
3840,10
3841,0
3841,4
3843,10
3844,7
3845,7
3846,4
3848,7
3848,15
3849,10
3849,12
3849,15
3850,5
3850,15
3851,4
3854,7
3854,13
3854,16
3857,15
3858,4
3862,4
3864,0
3864,1
3864,14
3866,4
3867,7
3870,7
3871,7
3871,17
3873,4
3873,17
3876,4
3876,5
3876,7
3877,0
3877,1
3877,8
3878,10
3878,14
3881,6
3882,4
3883,4
3883,7
3885,4
3885,7
3885,13
3886,7
3887,7
3888,7
3888,13
3889,0
3889,1
3889,8
3890,6
3891,5
3891,7
3892,10
3893,4
3893,5
3893,7
3893,13
3893,15
3894,7
3897,7
3898,0
3898,4
3899,5
3899,7
3899,15
3900,4
3900,7
3901,4
3901,7
3902,7
3903,7
3904,7
3906,5
3906,15
3908,10
3909,4
3909,13
3910,7
3910,11
3911,4
3912,4
3912,7
3913,6
3915,7
3916,7
3917,10
3918,10
3919,10
3921,4
3922,4
3923,10
3923,14
3924,4
3925,4
3925,7
3926,1
3926,14
3927,1
3927,14
3928,4
3928,10
3934,14
3936,10
3936,11
3936,15
3937,14
3937,15
3939,10
3940,10
3941,10
3942,10
3943,4
3944,4
3944,7
3945,1
3945,2
3946,0
3946,7
3946,15
3947,0
3947,5
3947,7
3947,15
3948,4
3949,7
3950,7
3951,7
3953,4
3953,13
3954,4
3956,7
3956,10
3956,15
3957,0
3957,7
3958,7
3960,7
3960,15
3961,10
3962,4
3962,10
3966,5
3966,9
3967,7
3968,4
3969,7
3973,5
3973,10
3973,12
3973,15
3975,4
3975,7
3976,4
3976,7
3977,0
3977,4
3979,4
3980,7
3981,0
3981,14
3981,15
3982,7
3983,7
3983,13
3984,0
3984,1
3984,15
3987,7
3987,13
3988,4
3988,8
3989,6
3990,2
3990,4
3991,4
3992,7
3992,13
3992,16
3993,7
3993,13
3994,7
3994,14
3995,7
3997,0
3997,1
3997,4
3997,8
3998,7
3999,0
3999,1
4001,0
4003,4
4004,7
4006,1
4006,2
4006,14
4007,7
4008,7
4008,16
4009,7
4010,4
4011,4
4011,5
4011,15
4012,4
4012,7
4013,4
4014,7
4014,13
4017,7
4018,4
4018,13
4019,7
4021,7
4022,7
4025,4
4025,5
4026,0
4026,4
4026,5
4026,15
4028,7
4029,4
4029,7
4030,10
4031,7
4031,13
4031,17
4033,7
4033,15
4033,16
4034,5
4034,7
4034,15
4036,7
4036,10
4037,5
4037,9
4037,12
4037,15
4038,5
4038,7
4038,15
4039,11
4040,4
4043,5
4043,7
4044,0
4044,1
4044,5
4045,17
4046,7
4047,7
4047,16
4048,7
4049,4
4049,17
4051,10
4051,14
4052,5
4052,7
4052,15
4053,0
4053,4
4054,7
4054,13
4055,7
4057,1
4057,4
4060,7
4061,7
4061,13
4062,4
4062,7
4062,13
4063,4
4063,7
4063,13
4064,0
4064,5
4064,15
4065,0
4065,5
4065,7
4066,0
4066,4
4067,7
4067,13
4068,4
4070,4
4070,7
4071,7
4072,7
4072,13
4076,4
4076,13
4078,7
4079,4
4079,14
4080,4
4081,4
4082,4
4082,7
4082,13
4083,15
4084,0
4084,4
4084,5
4084,15
4085,0
4085,4
4085,5
4085,7
4087,1
4087,4
4089,4
4091,4
4091,13
4092,13
4092,14
4093,15
4094,4
4095,7
4097,10
4097,15
4099,0
4099,7
4100,4
4101,7
4102,4
4102,6
4103,0
4103,1
4103,7
4103,16
4104,4
4106,0
4106,5
4106,7
4106,15
4106,17
4107,7
4108,7
4109,7
4109,15
4111,7
4111,16
4112,7
4112,12
4112,15
4115,4
4116,4
4117,7
4118,4
4119,4
4119,7
4120,4
4121,0
4121,1
4121,4
4121,14
4122,7
4123,4
4124,10
4124,15
4125,4
4125,14
4126,7
4129,8
4129,13
4130,4
4130,8
4131,4
4131,13
4131,14
4132,4
4132,13
4133,0
4133,1
4133,8
4133,14
4134,4
4137,4
4138,4
4138,10
4139,5
4139,7
