id,title,year,rating,popularity
849,Escape from L.A.,1996,2.51076,7751
850,Cyclo (Xich lo),1995,3.25142,247
851,Basquiat,1996,3.32411,1528
852,Tin Cup,1996,2.99099,9849
853,Dingo,1991,2.9745,103
855,Every Other Weekend (Un week-end sur deux),1990,2.30418,32
856,Mille bolle blu,1993,3.03342,53
857,Crows and Sparrows (Wuya yu maque),1949,2.67659,44
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),1992,3.26657,2371
862,Manny & Lo,1996,3.41836,334
865,Small Faces,1996,3.07988,90
866,Bound,1996,3.55882,5844
867,Carpool,1996,1.98884,314
868,Death in Brunswick,1991,2.96836,79
869,Kansas City,1996,2.86323,529
870,Gone Fishin',1997,1.8705,436
871,Lover's Knot,1996,2.70322,52
872,Vive L'Amour (Ai qing wan sui),1994,3.29611,69
873,Shadow of Angels (Schatten der Engel),1976,2.28288,39
874,Killer: A Journal of Murder,1995,2.73449,68
875,Nothing to Lose,1994,3.24859,471
876,Supercop 2 (Project S) (Chao ji ji hua),1993,2.35625,273
877,Girls Town,1996,2.94506,153
878,Bye-Bye,1995,2.34555,27
881,First Kid,1996,2.52722,1040
884,Sweet Nothing,1996,2.90077,48
885,Bogus,1996,2.38038,589
886,Bulletproof,1996,2.8356,1633
887,Talk of Angels,1998,2.48985,35
889,1-900 (06),1994,2.94913,115
890,Baton Rouge (Bâton rouge),1988,2.60956,26
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),1995,2.215,1934
892,Twelfth Night,1996,3.56693,1266
893,Mother Night,1996,3.45528,528
894,Liebelei,1933,2.52265,35
895,Venice/Venice,1992,2.47667,53
896,Wild Reeds (Les roseaux sauvages),1994,3.46283,444
897,For Whom the Bell Tolls,1943,3.49599,808
899,Singin' in the Rain,1952,3.87197,10895
901,Funny Face,1957,3.43638,1569
902,Breakfast at Tiffany's,1961,3.66617,10145
903,Vertigo,1958,4.00511,15945
904,Rear Window,1954,4.13205,20162
905,It Happened One Night,1934,4.00267,4313
906,Gaslight,1944,3.91645,2118
908,North by Northwest,1959,4.09434,16850
910,Some Like It Hot,1959,3.92344,11549
911,Charade,1963,3.9366,4259
912,Casablanca,1942,4.05975,26890
914,My Fair Lady,1964,3.73203,9692
915,Sabrina,1954,3.7508,5167
916,Roman Holiday,1953,3.93094,6420
918,Meet Me in St. Louis,1944,3.54827,1830
920,Gone with the Wind,1939,3.58652,14668
921,My Favorite Year,1982,3.65799,2209
922,Sunset Blvd. (a.k.a. Sunset Boulevard),1950,4.06107,7368
923,Citizen Kane,1941,3.91108,19091
924,2001: A Space Odyssey,1968,3.77461,28820
925,Golden Earrings,1947,3.35524,86
926,All About Eve,1950,4.02775,5068
928,Rebecca,1940,3.94962,4905
929,Foreign Correspondent,1940,3.70634,960
930,Notorious,1946,4.05186,5062
931,Spellbound,1945,3.77771,2287
933,To Catch a Thief,1955,3.90207,4827
934,Father of the Bride,1950,3.28743,3592
936,Ninotchka,1939,3.86297,1394
937,Love in the Afternoon,1957,3.56083,503
938,Gigi,1958,3.38651,1616
942,Laura,1944,3.93939,2782
944,Lost Horizon,1937,3.68557,1012
945,Top Hat,1935,3.90216,2029
946,To Be or Not to Be,1942,3.798,1424
947,My Man Godfrey,1936,3.88809,1794
948,Giant,1956,3.60995,1648
949,East of Eden,1955,3.77196,2114
951,His Girl Friday,1940,3.95988,4145
952,Around the World in 80 Days,1956,3.34191,2296
953,It's a Wonderful Life,1946,3.84578,15384
954,Mr. Smith Goes to Washington,1939,3.88107,5714
955,Bringing Up Baby,1938,3.86181,4452
956,Penny Serenade,1941,3.28702,349
958,Lady of Burlesque,1943,2.91125,92
959,Of Human Bondage,1934,3.55972,372
960,Angel on My Shoulder,1946,3.3024,157
961,Little Lord Fauntleroy,1936,3.15308,235
962,They Made Me a Criminal,1939,3.21562,98
964,Angel and the Badman,1947,3.17573,315
966,A Walk in the Sun,1945,3.31585,117
968,Night of the Living Dead,1968,3.42307,8005
970,Beat the Devil,1953,3.32741,375
971,Cat on a Hot Tin Roof,1958,3.79833,2892
973,Meet John Doe,1941,3.68156,909
974,Algiers,1938,3.1777,127
975,Something to Sing About,1937,2.68375,27
977,Moonlight Murder,1936,1.70459,9
979,Nothing Personal,1995,2.82071,36
981,Dangerous Ground,1997,2.30876,190
982,Picnic,1955,3.47531,549
983,Madagascar Skin,1995,2.24881,21
985,Small Wonders,1995,3.00311,53
986,Fly Away Home,1996,3.32376,2628
987,Bliss,1997,2.92353,256
988,Grace of My Heart,1996,3.17363,496
989,Brother of Sleep (Schlafes Bruder),1995,3.0446,70
990,Maximum Risk,1996,2.4899,874
991,Michael Collins,1996,3.41382,2358
993,Infinity,1996,3.27401,226
994,Big Night,1996,3.88441,4844
996,Last Man Standing,1996,2.77864,3087
997,Caught,1996,3.31865,191
998,Set It Off,1996,2.92468,776
999,2 Days in the Valley,1996,3.11598,2881
1000,Curdled,1996,2.82062,201
1002,Ed's Next Move,1996,3.22712,129
1003,Extreme Measures,1996,2.97199,1506
1005,D3: The Mighty Ducks,1996,2.15317,1943
1009,Escape to Witch Mountain,1975,2.97622,2411
1011,Herbie Rides Again,1974,2.5319,1434
1012,Old Yeller,1957,3.3535,3204
1014,Pollyanna,1960,3.17652,1518
1015,Homeward Bound: The Incredible Journey,1993,3.06697,3601
1017,Swiss Family Robinson,1960,3.36169,3083
1018,That Darn Cat!,1965,2.86135,1141
1020,Cool Runnings,1993,3.08948,6804
1021,Angels in the Outfield,1994,2.56527,3395
1022,Cinderella,1950,3.36984,9603
1023,Winnie the Pooh and the Blustery Day,1968,3.48613,3095
1026,So Dear to My Heart,1949,3.08657,119
1027,Robin Hood: Prince of Thieves,1991,3.11835,8068
1028,Mary Poppins,1964,3.54057,15121
1029,Dumbo,1941,3.28175,9088
1030,Pete's Dragon,1977,2.89112,3092
1031,Bedknobs and Broomsticks,1971,3.16244,4121
1032,Alice in Wonderland,1951,3.46154,8408
1034,Freeway,1996,3.2949,1456
1036,Die Hard,1988,3.79898,36716
1038,Unhook the Stars,1996,3.01233,216
1039,Synthetic Pleasures,1995,2.72027,51
1041,Secrets & Lies,1996,3.9031,5162
1042,That Thing You Do!,1996,3.29075,7785
1043,To Gillian on Her 37th Birthday,1996,2.81503,1107
1044,Surviving Picasso,1996,3.14093,466
1045,Love Is All There Is,1996,2.81128,43
1046,Beautiful Thing,1996,3.73404,1249
1050,Looking for Richard,1996,3.57671,1589
1051,Trees Lounge,1996,3.41834,1274
1053,Normal Life,1996,2.75386,195
1054,Get on the Bus,1996,3.31515,726
1055,Shadow Conspiracy,1997,2.45598,300
1056,Jude,1996,3.26498,682
1057,Everyone Says I Love You,1996,3.24098,3107
1058,Bitter Sugar (Azúcar amarga),1996,2.93919,123
1059,William Shakespeare's Romeo + Juliet,1996,3.33067,10455
1060,Swingers,1996,3.67622,9319
1061,Sleepers,1996,3.50496,8381
1063,Johns,1996,3.03222,145
1065,Five Angles on Murder,1950,2.69923,17
1066,Shall We Dance,1937,3.79712,1318
1068,Crossfire,1947,3.45589,322
1070,Macao,1952,2.94687,62
1071,For the Moment,1994,2.86245,47
1073,Willy Wonka & the Chocolate Factory,1971,3.54648,28079
1077,Sleeper,1973,3.68537,6751
1078,Bananas,1971,3.57461,3496
1080,Monty Python's Life of Brian,1979,3.83962,22484
1081,Victor/Victoria,1982,3.32537,3589
1084,Bonnie and Clyde,1967,3.75373,9247
1086,Dial M for Murder,1954,3.94258,5999
1087,Madame Butterfly,1995,3.16777,244
1088,Dirty Dancing,1987,2.97932,11935
1089,Reservoir Dogs,1992,3.96488,34634
1090,Platoon,1986,3.78405,16796
1091,Weekend at Bernie's,1989,2.5394,4943
1092,Basic Instinct,1992,3.18631,11109
1095,Glengarry Glen Ross,1992,3.69041,6161
1096,Sophie's Choice,1982,3.75847,3552
1097,E.T. the Extra-Terrestrial,1982,3.56461,34602
1100,Days of Thunder,1990,2.61765,5175
1101,Top Gun,1986,3.21875,20453
1102,American Strays,1996,2.21066,74
1103,Rebel Without a Cause,1955,3.66229,5806
1105,Children of the Corn IV: The Gathering,1996,1.94279,873
1107,Loser,1991,2.1989,76
1109,Charm's Incidents (Charms Zwischenfälle),1996,2.57517,12
1110,Bird of Prey,1996,2.20738,28
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,3.76483,1725
1112,Palookaville,1996,3.20312,360
1115,Sleepover,1995,2.55653,33
1118,North Star (a.k.a. Tashunga),1995,2.45195,25
1119,Drunks,1995,2.90161,166
1121,Glory Daze,1995,2.50863,115
1122,Plutonium Circus,1995,2.56883,15
1124,On Golden Pond,1981,3.52833,4327
1126,Drop Dead Fred,1991,2.34229,2901
1129,Escape from New York,1981,3.23918,9177
1131,Jean de Florette,1986,3.95723,3142
1132,Manon of the Spring (Manon des sources),1986,3.92731,2879
1133,Talking About Sex,1994,3.26786,100
1134,Johnny 100 Pesos (Johnny cien pesos),1993,2.92539,53
1135,Private Benjamin,1980,2.94345,3704
1136,Monty Python and the Holy Grail,1975,3.99519,37723
1137,Hustler White,1996,2.77888,67
1138,Dadetown,1995,3.0121,46
1139,Everything Relative,1996,2.66855,24
1140,Entertaining Angels: The Dorothy Day Story,1996,3.17792,28
1141,Last Call (Hoogste tijd),1995,1.83842,5
1142,Get Over It,1996,2.73071,55
1143,Three Lives and Only One Death (Trois vies & une seule mort),1996,2.95266,52
1145,Snowriders,1996,3.17864,51
1146,Curtis's Charm,1995,2.55831,32
1147,When We Were Kings,1996,4.00485,3576
1148,Wallace & Gromit: The Wrong Trousers,1993,3.93945,15270
1149,JLG/JLG (JLG/JLG - autoportrait de décembre),1994,2.80988,54
1151,Lesson Faust,1994,3.38173,367
1152,He Walked by Night,1948,3.29482,170
1153,Raw Deal,1948,3.04943,150
1154,T-Men,1947,3.09994,119
1158,Here Comes Cookie,1935,2.65646,13
1159,Love in Bloom,1935,2.55037,19
1160,Six of a Kind,1934,2.8204,40
1163,Mina Tannenbaum,1994,3.01864,217
1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her),1967,3.02095,196
1166,Farmer & Chase,1997,2.95382,34
1167,Dear God,1996,2.67009,800
1168,Bad Moon,1996,2.18294,199
1169,American Dream,1990,3.62817,285
1170,Best of the Best 3: No Turning Back,1995,1.74078,149
1171,Bob Roberts,1992,3.55398,3026
1172,Cinema Paradiso (Nuovo cinema Paradiso),1989,3.98166,9456
1174,Dead Tired (Grosse Fatigue),1994,2.87846,99
1175,Delicatessen,1991,3.79421,7301
1177,Enchanted April,1992,3.70547,1705
1178,Paths of Glory,1957,4.06557,4254
1180,Hear My Song,1991,3.6494,428
1184,Mediterraneo,1991,3.60176,970
1185,My Left Foot,1989,3.75794,5325
1187,Passion Fish,1992,3.53198,1076
1188,Strictly Ballroom,1992,3.63852,7084
1190,Tie Me Up! Tie Me Down! (¡Átame!),1990,3.33742,1481
1191,Madonna: Truth or Dare,1991,2.63096,1500
1192,Paris Is Burning,1990,3.80454,1126
1193,One Flew Over the Cuckoo's Nest,1975,4.11161,36058
1194,Cheech and Chong's Up in Smoke,1978,3.22443,2514
1196,Star Wars: Episode V - The Empire Strikes Back,1980,3.97041,57361
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981,3.98712,54675
1199,Brazil,1985,3.83491,15455
1200,Aliens,1986,3.84346,31684
1202,Withnail & I,1987,3.66565,1707
1203,12 Angry Men,1957,4.134,16569
1204,Lawrence of Arabia,1962,3.97861,13173
1207,To Kill a Mockingbird,1962,4.01704,15986
1208,Apocalypse Now,1979,3.97262,26370
1209,Once Upon a Time in the West (C'era una volta il West),1968,3.94677,5607
1210,Star Wars: Episode VI - Return of the Jedi,1983,3.82959,54917
1213,Goodfellas,1990,4.07011,32663
1214,Alien,1979,3.90772,36357
1215,Army of Darkness,1993,3.5394,12457
1217,Ran,1985,4.0021,5220
1219,Psycho,1960,3.9382,22146
1222,Full Metal Jacket,1987,3.93768,25946
1224,Henry V,1989,3.97607,4325
1225,Amadeus,1984,3.9485,21085
1227,Once Upon a Time in America,1984,3.83339,4735
1228,Raging Bull,1980,3.91511,10712
1230,Annie Hall,1977,3.86146,16371
1232,Stalker,1979,3.84985,2665
1235,Harold and Maude,1971,3.78353,8207
1236,Trust,1990,3.8635,905
1238,Local Hero,1983,3.81583,2944
1241,Dead Alive (Braindead),1992,3.46417,2821
1242,Glory,1989,3.84184,11608
1243,Rosencrantz and Guildenstern Are Dead,1990,3.76228,4013
1244,Manhattan,1979,3.89635,8527
1245,Miller's Crossing,1990,3.85585,6239
1246,Dead Poets Society,1989,3.79235,24954
1248,Touch of Evil,1958,4.00702,4823
1251,8 1/2 (8½),1963,3.82949,3487
1252,Chinatown,1974,4.04011,16929
1255,Bad Taste,1987,3.17149,2043
1256,Duck Soup,1933,3.91641,5556
1257,Better Off Dead...,1985,3.69292,5110
1259,Stand by Me,1986,3.89526,22694
1260,M,1931,4.00498,4636
1261,Evil Dead II (Dead by Dawn),1987,3.56534,8193
1264,Diva,1981,3.86133,2420
1265,Groundhog Day,1993,3.75523,37616
1266,Unforgiven,1992,3.86666,14802
1268,Pump Up the Volume,1990,3.355,2976
1269,Arsenic and Old Lace,1944,3.91027,6729
1270,Back to the Future,1985,3.83,49595
1271,Fried Green Tomatoes,1991,3.56782,8580
1272,Patton,1970,3.89693,7930
1273,Down by Law,1986,3.86547,2763
1274,Akira,1988,3.73948,9175
1275,Highlander,1986,3.44441,11415
1276,Cool Hand Luke,1967,3.97936,11533
1277,Cyrano de Bergerac,1990,3.64238,3761
1278,Young Frankenstein,1974,3.83826,15594
1279,Night on Earth,1991,3.71296,2577
1280,Raise the Red Lantern (Da hong deng long gao gao gua),1991,3.99368,3181
1282,Fantasia,1940,3.50253,12290
1283,High Noon,1952,3.91359,5045
1285,Heathers,1989,3.59341,10918
1286,Somewhere in Time,1980,3.38507,2090
1287,Ben-Hur,1959,3.646,8891
1288,This Is Spinal Tap,1984,3.84969,16558
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),1983,3.75539,2865
1290,Some Kind of Wonderful,1987,3.41835,2316
1291,Indiana Jones and the Last Crusade,1989,3.85393,37908
1292,Being There,1979,3.83159,6281
1293,Gandhi,1982,3.85817,9702
1297,Real Genius,1985,3.51085,4194
1298,Pink Floyd: The Wall,1982,3.47141,6342
1300,My Life as a Dog (Mitt liv som hund),1985,3.89661,3279
1301,Forbidden Planet,1956,3.72203,3748
1302,Field of Dreams,1989,3.46233,12352
1304,Butch Cassidy and the Sundance Kid,1969,3.92956,15265
1306,Until the End of the World (Bis ans Ende der Welt),1991,3.35089,1005
1307,When Harry Met Sally...,1989,3.67483,23074
1308,I Shot a Man in Vegas,1995,2.18544,21
1309,Parallel Sons,1995,2.72735,30
1310,Hype!,1996,3.33558,350
1311,Santa with Muscles,1996,1.97954,153
1312,Female Perversions,1996,3.20582,298
1313,Mad Dog Time,1996,2.24129,110
1314,Breathing Room,1996,2.87642,40
1315,Paris Was a Woman,1995,3.08625,56
1316,Anna,1996,3.0536,43
1317,I'm Not Rappaport,1996,2.98029,288
1318,Blue Juice,1995,3.1257,153
1319,Kids of Survival,1996,2.1039,21
1320,Alien³ (a.k.a. Alien 3),1992,2.9029,13783
1322,Amityville 1992: It's About Time,1992,1.40649,272
1323,Amityville 3-D,1983,1.35621,390
1324,Amityville: Dollhouse,1996,1.44992,227
1325,Amityville: A New Generation,1993,1.376,261
1326,Amityville II: The Possession,1982,1.73792,557
1329,Blood for Dracula (Andy Warhol's Dracula),1974,2.41624,343
1330,April Fool's Day,1986,2.57909,891
1331,Audrey Rose,1977,2.70706,390
1335,Blood Beach,1981,1.62266,205
1336,Body Parts,1991,2.06123,432
1339,Dracula (Bram Stoker's Dracula),1992,3.26357,9765
1341,Burnt Offerings,1976,2.65195,403
1342,Candyman,1992,2.73551,3546
1343,Cape Fear,1991,3.40467,9123
1344,Cape Fear,1962,3.67518,4095
1345,Carrie,1976,3.28102,9196
1346,Cat People,1982,2.83412,1655
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),1986,2.68631,105
1351,Blood and Wine (Blood & Wine),1996,2.85527,374
1352,Albino Alligator,1996,2.76441,725
1354,Breaking the Waves,1996,3.60388,3749
1355,Nightwatch,1997,2.84946,796
1356,Star Trek: First Contact,1996,3.46018,19202
1357,Shine,1996,3.71336,7431
1358,Sling Blade,1996,3.85584,12700
1359,Jingle All the Way,1996,2.24288,3784
1360,Identification of a Woman (Identificazione di una donna),1982,2.92746,56
1361,Paradise Lost: The Child Murders at Robin Hood Hills,1996,3.8867,1627
1364,Zero Kelvin (Kjærlighetens kjøtere),1995,3.09924,90
1365,Ridicule,1996,3.68361,1031
1367,101 Dalmatians,1996,2.79424,8825
1369,I Can't Sleep (J'ai pas sommeil),1994,3.05665,95
1370,Die Hard 2,1990,3.29492,16548
1371,Star Trek: The Motion Picture,1979,2.84912,9369
1372,Star Trek VI: The Undiscovered Country,1991,3.07199,10302
1373,Star Trek V: The Final Frontier,1989,2.56352,7079
1374,Star Trek II: The Wrath of Khan,1982,3.50184,15787
1375,Star Trek III: The Search for Spock,1984,3.05764,10358
1376,Star Trek IV: The Voyage Home,1986,3.26715,12585
1377,Batman Returns,1992,2.94535,13401
1378,Young Guns,1988,3.11981,6380
1379,Young Guns II,1990,2.76816,2809
1380,Grease,1978,3.03959,16206
1381,Grease 2,1982,1.65694,3458
1382,Marked for Death,1990,2.52337,964
1383,Adrenalin: Fear the Rush,1996,1.71347,130
1385,Under Siege,1992,2.91527,6125
1386,Terror in a Texas Town,1958,2.29138,34
1387,Jaws,1975,3.60635,24188
1388,Jaws 2,1978,2.36507,4330
1389,Jaws 3-D,1983,1.60197,1900
1390,My Fellow Americans,1996,3.06431,1526
1391,Mars Attacks!,1996,2.70217,17814
1392,Citizen Ruth,1996,3.43989,1591
1393,Jerry Maguire,1996,3.43725,22960
1394,Raising Arizona,1987,3.71513,15470
1395,Tin Men,1987,3.22266,2096
1396,Sneakers,1992,3.52279,11756
1397,Bastard Out of Carolina,1996,3.30365,570
1398,In Love and War,1996,2.8698,774
1399,Marvin's Room,1996,3.26239,1353
1400,Somebody is Waiting,1996,2.71853,30
1401,Ghosts of Mississippi,1996,3.38063,1381
1404,Night Falls on Manhattan,1996,3.03675,610
1405,Beavis and Butt-Head Do America,1996,2.61343,8407
1406,La Cérémonie,1995,3.3747,352
1407,Scream,1996,3.03117,16657
1409,Michael,1996,2.80426,5748
1411,Hamlet,1996,3.62118,5505
1412,Some Mother's Son,1996,3.56709,261
1414,Mother,1996,3.25886,1501
1416,Evita,1996,2.8409,4749
1419,Walkabout,1971,3.71899,1367
1420,Message to Love: The Isle of Wight Festival,1996,3.43192,80
1421,Grateful Dead,1995,2.60218,172
1422,Murder at 1600,1997,2.88406,2681
1423,Hearts and Minds,1996,3.54607,163
1424,Inside,1996,2.27599,23
1425,Fierce Creatures,1997,3.02532,2034
1426,Zeus and Roxanne,1997,2.33619,232
1427,Turbulence,1997,2.29823,720
1428,Angel Baby,1995,3.17257,297
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),1996,3.08685,3188
1430,Underworld,1996,2.94172,185
1431,Beverly Hills Ninja,1997,2.23437,2916
1432,Metro,1997,2.64914,1286
1433,The Machine,1994,1.87977,62
1436,Falling in Love Again,1980,2.78425,62
1438,Dante's Peak,1997,2.59155,5840
1439,Meet Wally Sparks,1997,1.98079,311
1440,Amos & Andrew,1993,2.58325,679
1441,Benny & Joon,1993,3.37913,5677
1442,Prefontaine,1997,3.21625,676
1444,Guantanamera,1994,3.15004,127
1445,McHale's Navy,1997,2.01136,1185
1446,Kolya (Kolja),1996,3.87913,2064
1447,Gridlock'd,1997,3.09396,586
1448,Fire on the Mountain,1996,3.07717,48
1449,Waiting for Guffman,1996,3.77615,5681
1450,Prisoner of the Mountains (Kavkazsky plennik),1996,3.51957,274
1454,SubUrbia,1997,2.98298,722
1455,Hotel de Love,1996,2.80845,161
1457,Fools Rush In,1997,2.91755,2685
1458,Touch,1997,2.78439,210
1459,Absolute Power,1997,3.2067,3438
1460,That Darn Cat,1997,2.29323,728
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),1997,2.5235,2474
1462,Unforgotten: Twenty-Five Years After Willowbrook,1996,2.15499,20
1463,That Old Feeling,1997,2.81518,329
1464,Lost Highway,1997,3.50349,4630
1465,Rosewood,1997,3.3368,906
1466,Donnie Brasco,1997,3.71343,11158
1467,Salut cousin!,1996,1.99531,25
1468,Booty Call,1997,2.21005,1075
1470,Rhyme & Reason,1997,2.77985,49
1471,Boys Life 2,1997,2.97469,85
1472,City of Industry,1997,2.79995,378
1473,Best Men,1997,2.59406,212
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1997,2.21038,1766
1475,Kama Sutra: A Tale of Love,1996,2.82682,728
1476,Private Parts,1997,3.14395,5422
1477,Love Jones,1997,3.05924,328
1480,Smilla's Sense of Snow,1997,3.06325,1764
1483,Crash,1996,2.75935,2687
1485,Liar Liar,1997,3.03948,18777
1487,Selena,1997,2.87263,1554
1489,Cats Don't Dance,1997,2.71503,427
1490,B*A*P*S,1997,1.601,306
1493,Love and Other Catastrophes,1996,3.18556,197
1495,Turbo: A Power Rangers Movie,1997,1.13205,689
1496,Anna Karenina,1997,2.98272,318
1497,Double Team,1997,1.97558,736
1498,Inventing the Abbotts,1997,3.01728,1134
1499,Anaconda,1997,1.78634,5961
1500,Grosse Pointe Blank,1997,3.59255,13905
1501,Keys to Tulsa,1997,2.22466,177
1502,Kissed,1996,3.05354,239
1503,8 Heads in a Duffel Bag,1997,2.33514,1207
1504,Hollow Reed,1996,3.20151,123
1507,Paradise Road,1997,3.19033,358
1508,Traveller,1997,3.11292,182
1509,All Over Me,1997,3.1661,188
1513,Romy and Michele's High School Reunion,1997,2.70215,7811
1514,Temptress Moon (Feng Yue),1996,2.56991,115
1515,Volcano,1997,2.40419,3577
1516,Children of the Revolution,1996,3.28782,430
1517,Austin Powers: International Man of Mystery,1997,3.14887,23254
1518,Breakdown,1997,3.14598,2911
1519,Broken English,1996,3.03054,106
1520,Commandments,1997,2.52755,133
1522,Ripe,1996,2.25985,33
1525,Warriors of Virtue,1997,2.11775,314
1526,Fathers' Day,1997,2.2749,738
1528,Intimate Relations,1996,2.53943,28
1529,Nowhere,1997,3.06895,261
1531,Losing Chase,1996,3.09288,70
1532,Sprung,1997,2.29125,61
1535,Love! Valour! Compassion!,1997,3.27019,693
1537,Shall We Dance? (Shall We Dansu?),1996,3.76342,3598
1539,Twin Town,1997,2.82648,274
1541,Addicted to Love,1997,2.93727,2015
1542,Brassed Off,1996,3.40711,1973
1545,Ponette,1996,3.60755,578
