movieid,tagid,score
163,919,0.28474999999999995
163,981,0.9624999999999999
163,1025,0.17125
163,1084,0.964
164,86,0.68375
164,107,0.962
164,393,0.8899999999999999
164,612,0.97875
164,666,0.576
164,682,0.8879999999999999
164,700,0.9870000000000001
164,712,0.8614999999999999
164,717,0.43825000000000003
164,815,0.597
164,982,0.78375
164,999,0.7375
164,1055,0.22149999999999997
165,19,0.98725
165,20,0.9784999999999999
165,183,0.8474999999999999
165,230,0.35750000000000004
165,268,0.31775
165,300,0.30625
165,498,0.766
165,609,0.98275
165,682,0.2915
165,705,0.81975
165,795,0.55875
165,807,0.35724999999999996
165,857,0.32399999999999995
165,901,0.87775
165,1022,0.649
165,1025,0.56575
165,1070,0.97925
165,1084,0.8507499999999999
165,1085,0.3425
166,175,0.277
166,177,0.29574999999999996
166,276,0.90575
166,412,0.17325000000000002
166,696,0.065
166,732,0.44825000000000004
166,826,0.28200000000000003
166,905,0.9452499999999999
166,995,0.9245000000000001
166,996,0.8472500000000001
166,999,0.25525
166,1084,0.92675
166,1085,0.69975
168,201,0.9195
168,590,0.9045000000000001
168,638,0.9797499999999999
169,29,0.9359999999999999
169,374,0.984
170,19,0.5445
170,49,0.31475
170,94,0.96825
170,177,0.45975
170,198,0.73175
170,246,0.9490000000000001
170,276,0.537
170,280,0.9855
170,427,0.8985000000000001
170,428,0.98875
170,471,0.47375
170,484,0.988
170,485,0.99675
170,503,0.61675
170,555,0.9530000000000001
170,594,0.624
170,705,0.25449999999999995
170,896,0.8620000000000001
170,1015,0.64425
170,1076,0.178
170,1087,0.8572500000000001
171,37,0.99475
171,425,0.9950000000000001
171,865,0.49275
172,153,0.21250000000000002
172,280,0.9995
172,281,0.9715
172,336,0.9770000000000001
172,419,0.9977499999999999
172,420,0.996
172,484,0.8839999999999999
172,642,0.87975
172,816,0.37949999999999995
172,1012,0.98925
172,1063,0.14300000000000002
172,1087,0.9877499999999999
173,114,0.9315
173,129,0.3295
173,232,0.9417500000000001
173,234,0.90825
173,258,0.56625
173,275,0.4165
173,281,0.9644999999999999
173,336,0.9650000000000001
173,337,0.9252499999999999
173,419,0.99525
173,420,0.9964999999999999
173,504,0.21425
173,795,0.353
173,796,0.33625000000000005
173,803,0.85975
173,887,0.97675
173,934,0.4455
174,540,0.382
175,253,0.9535
175,305,0.30274999999999996
175,331,0.95075
175,1013,0.887
175,1016,0.8440000000000001
176,540,0.9910000000000001
176,544,0.8685
176,674,0.17475000000000002
176,732,0.47275
176,735,0.539
177,274,0.9365000000000001
177,287,0.992
177,301,0.9437500000000001
177,991,0.97875
178,286,0.3225
178,425,0.9644999999999999
178,903,0.7802500000000001
179,227,0.09599999999999997
179,645,0.6855
179,986,0.4255
180,230,0.931
180,272,0.8174999999999999
180,448,0.742
180,505,0.8260000000000001
180,577,0.99925
180,732,0.39775000000000005
180,863,0.3385
180,905,0.4495
180,913,0.505
180,915,0.42525
180,1013,0.84575
180,1081,1.0
181,98,0.54875
181,111,0.9277500000000001
182,412,0.792
182,941,0.23875000000000002
183,195,0.9152499999999999
183,682,0.87225
183,732,0.27949999999999997
183,795,0.68
184,80,0.5
184,704,0.8859999999999999
184,1067,0.9942500000000001
185,19,0.701
185,97,0.15949999999999998
185,100,0.504
185,195,0.97525
185,196,0.21850000000000003
185,246,0.9152499999999999
185,251,0.9670000000000001
185,268,0.20124999999999998
185,484,0.9237500000000001
185,485,0.974
185,555,0.98125
185,788,0.6935
185,978,0.10225000000000001
185,1025,0.73025
185,1063,0.36024999999999996
186,74,0.72775
186,198,0.29700000000000004
186,201,0.8867499999999999
186,230,0.9590000000000001
186,417,0.7135
186,505,0.5155
186,528,0.36
186,629,0.69175
186,808,0.9219999999999999
186,865,0.8812500000000001
187,236,0.43600000000000005
187,540,0.8875
187,544,0.82575
187,735,0.32825000000000004
187,1054,0.25075000000000003
188,301,0.9824999999999999
188,847,0.9517500000000001
189,210,0.95675
190,357,0.9470000000000001
190,358,0.51
190,399,0.04299999999999998
190,540,0.929
190,821,0.64375
190,905,0.47424999999999995
190,936,0.8859999999999999
190,1054,0.31875
191,107,0.9975
191,774,0.56275
191,808,0.52075
193,176,0.8734999999999999
193,177,0.69775
193,182,0.28049999999999997
193,253,0.8892500000000001
193,276,0.71125
193,282,0.41700000000000004
193,284,0.78
193,360,0.9817499999999999
193,403,0.36124999999999996
193,728,0.8025
193,877,0.677
193,907,0.9575
193,934,0.76325
193,975,0.9804999999999999
193,1024,0.16899999999999998
194,354,0.88625
194,540,0.9717499999999999
194,554,0.76475
194,679,0.7777499999999999
195,110,0.18824999999999997
195,374,0.86625
195,523,0.57525
195,863,0.31825000000000003
196,43,0.9995
196,45,0.98
196,360,0.72475
196,396,0.9472499999999999
196,429,0.72275
196,612,0.83725
196,732,0.3125
196,766,0.472
196,808,0.44675
196,905,0.40449999999999997
196,998,0.64525
196,1040,0.74975
197,737,0.9595
197,774,0.66675
198,99,0.616
198,258,0.7777499999999999
198,280,0.9944999999999999
198,285,0.6025
198,336,0.9450000000000001
198,419,0.9904999999999999
198,420,0.9884999999999999
198,425,0.037750000000000006
198,611,0.45025000000000004
198,612,0.891
198,642,0.9075
198,652,0.69125
198,682,0.7845
198,711,0.611
198,732,0.362
198,795,0.44775
198,796,0.815
198,801,0.84375
198,815,0.08825
198,838,0.567
198,887,0.9644999999999999
198,974,0.49775
198,978,0.060750000000000026
198,1084,0.86975
198,1087,0.9797499999999999
199,6,0.43325
199,7,0.39649999999999996
199,138,0.95275
199,613,0.875
199,618,0.8134999999999999
199,629,0.60125
199,641,0.8082499999999999
199,686,0.8759999999999999
199,721,0.27925
199,771,0.8115000000000001
199,808,0.56375
199,864,0.9007499999999999
199,982,0.8605
199,1003,0.5375
199,1096,0.30600000000000005
199,1111,0.83375
201,6,0.38649999999999995
201,106,0.47924999999999995
201,316,0.98325
202,10,0.538
202,134,0.66
202,425,0.87175
202,518,0.8672500000000001
202,646,0.8785000000000001
202,729,0.5975
202,732,0.47524999999999995
202,769,0.48324999999999996
202,1123,0.7829999999999999
203,271,0.9835
203,425,0.8627499999999999
203,497,0.35750000000000004
203,517,0.87225
203,704,0.50575
203,828,0.8592500000000001
203,854,0.72775
203,855,0.74575
203,931,0.9822500000000001
203,1042,0.20074999999999998
204,19,0.9824999999999999
204,1038,0.9804999999999999
206,381,0.996
207,198,0.3365
207,613,0.891
207,808,0.67425
207,849,0.51325
207,863,0.9702500000000001
207,1121,0.48675
208,19,0.9464999999999999
208,29,0.93025
208,48,0.94225
208,70,0.9415
208,132,0.96925
208,288,0.96275
208,336,0.9415
208,337,0.9317500000000001
208,420,0.98875
208,521,0.614
208,684,0.09949999999999998
208,734,0.67625
208,784,0.404
208,803,0.98125
208,829,0.472
208,887,0.9592499999999999
208,966,0.476
208,978,0.33199999999999996
208,998,0.7557499999999999
209,336,0.5925
210,134,0.42525
210,135,0.7385
210,1107,0.992
212,204,0.986
212,656,0.15325
213,869,0.96875
214,95,0.05625000000000002
214,146,0.28200000000000003
214,208,0.17125
214,458,0.26849999999999996
214,491,0.07850000000000001
214,714,0.867
214,1084,0.7597499999999999
215,86,0.521
215,138,0.95875
215,155,0.15075
215,192,0.74425
215,212,0.625
215,270,0.81125
215,302,0.88775
215,303,0.9697499999999999
215,439,0.11625000000000002
215,446,0.6925
215,536,0.83125
215,551,0.60375
215,610,0.933
215,613,0.90425
215,614,0.9637500000000001
215,763,0.22199999999999998
215,779,0.8407500000000001
215,780,0.64725
215,791,0.861
215,829,0.6925
215,845,0.7585
215,863,0.9595
215,864,0.98725
215,930,0.31325000000000003
215,950,0.65425
215,1008,0.938
215,1020,0.362
215,1024,0.6665
215,1035,0.8407500000000001
215,1039,0.48950000000000005
215,1055,0.41625
215,1078,0.964
215,1111,0.79375
215,1114,0.61975
216,204,0.35075
216,215,0.33875
216,230,0.9835
216,417,0.9315
216,455,0.9802500000000001
216,503,0.7855000000000001
216,885,0.87175
216,919,0.8127500000000001
216,978,0.90025
216,980,0.9637500000000001
216,1010,0.8374999999999999
217,732,0.579
217,733,0.9730000000000001
217,1015,0.831
218,37,0.8839999999999999
218,412,0.964
218,518,0.26049999999999995
218,732,0.50825
218,854,0.91475
218,936,0.69825
218,1062,0.962
218,1116,0.992
219,235,0.9504999999999999
219,339,0.05175000000000002
220,180,0.77875
220,276,0.5685
220,292,0.913
220,522,0.9864999999999999
220,1095,0.17175
222,22,0.9835
222,201,0.9152499999999999
222,412,0.9597500000000001
222,503,0.39375000000000004
222,540,0.47075
222,562,0.95425
223,97,0.35250000000000004
223,140,0.78975
223,230,0.9352499999999999
223,272,0.7565
223,276,0.8847499999999999
223,282,0.66875
223,296,0.52325
223,302,0.93075
223,303,0.9297500000000001
223,305,0.65925
223,417,0.8532500000000001
223,448,0.85425
223,467,0.88375
223,505,0.8422499999999999
223,506,0.5675
223,540,0.9724999999999999
223,566,0.7797499999999999
223,577,0.99875
223,616,0.94225
223,702,0.964
223,779,0.66375
223,829,0.7569999999999999
223,925,0.96275
223,995,0.7609999999999999
223,1008,0.9027499999999999
223,1081,1.0
223,1114,0.8505
223,1118,0.87975
224,230,0.32299999999999995
224,323,0.529
224,377,0.9472499999999999
224,547,0.52425
224,613,0.9259999999999999
224,645,0.483
224,821,0.90675
224,824,0.1935
224,863,0.93025
225,107,0.97075
225,1118,0.93875
227,38,0.36675
227,999,0.51425
228,498,0.30100000000000005
229,303,0.8720000000000001
229,732,0.4225
229,823,0.9477500000000001
229,850,0.53175
229,1034,0.8089999999999999
230,22,0.9075
230,107,0.7757499999999999
230,152,0.62725
230,202,0.50575
230,300,0.67775
230,323,0.9055
230,335,0.737
230,539,0.3135
230,553,0.543
230,568,0.42900000000000005
230,682,0.85825
230,870,0.37825
230,931,0.877
230,999,0.65875
231,93,0.33699999999999997
231,170,0.69475
231,230,0.9904999999999999
231,276,0.6095
231,332,0.9982500000000001
231,333,0.9924999999999999
231,412,0.475
231,416,0.99275
231,417,0.8645
231,455,0.9902500000000001
231,505,0.96425
231,566,0.62125
231,719,0.2385
231,829,0.477
231,855,0.9397500000000001
231,863,0.15899999999999997
231,919,0.863
231,926,0.8305
231,978,0.88575
231,980,0.9742500000000001
231,1071,0.9065000000000001
231,1084,0.4245
231,1114,0.273
232,36,0.65375
232,254,0.9797499999999999
232,374,0.6895
232,383,0.98925
232,399,0.875
232,629,0.802
232,782,0.5815
232,846,0.9842500000000001
232,847,0.36050000000000004
232,848,0.03025
232,885,0.41325
232,1010,0.562
232,1092,0.45399999999999996
232,1118,0.54275
233,76,0.90025
233,86,0.55125
233,285,0.6385
233,292,0.43825000000000003
233,312,0.4085
233,425,0.1895
233,540,0.8087500000000001
233,551,0.28625
233,553,0.36675
233,689,0.3075
233,732,0.27675000000000005
233,733,0.927
233,863,0.10799999999999998
233,905,0.40575000000000006
233,975,0.718
234,107,0.8727499999999999
234,118,0.9977499999999999
234,568,0.8612500000000001
234,613,0.29925
234,728,0.54825
234,863,0.69525
234,909,0.54025
235,30,0.9277500000000001
235,134,0.8067500000000001
235,135,0.9670000000000001
235,140,0.8414999999999999
235,271,0.8247500000000001
235,341,0.98075
235,393,0.19074999999999998
235,536,0.93275
235,612,0.4685
235,674,0.504
235,791,0.739
235,829,0.821
235,1047,0.73475
235,1114,0.501
236,39,0.26625
236,121,0.7105
236,230,0.7435
236,613,0.9219999999999999
236,629,0.5415
236,769,0.9484999999999999
236,863,0.9317500000000001
236,864,0.9877499999999999
236,865,0.99325
237,116,0.2975
237,769,0.9655
237,959,0.44975
238,316,0.99875
238,317,0.9730000000000001
238,1109,0.98325
239,29,0.78525
239,186,0.98325
239,203,0.8605
239,230,0.48924999999999996
239,278,0.7635000000000001
239,305,0.14575
239,374,0.788
239,385,0.38575000000000004
239,414,0.78725
239,417,0.38425
239,455,0.976
239,686,0.67325
239,855,0.8445
239,1003,0.6035
240,107,0.98125
240,903,0.9237500000000001
240,999,0.6815
241,316,0.9970000000000001
241,317,0.9755
241,1007,0.7765
242,3,0.99325
242,134,0.72975
242,686,0.83575
242,732,0.62675
242,740,0.89975
242,871,0.42200000000000004
243,783,0.91225
243,1007,0.9472499999999999
245,795,0.9802500000000001
245,796,0.97925
245,835,0.57525
246,116,0.7622500000000001
246,200,0.32799999999999996
246,227,0.72675
246,235,0.82175
246,315,0.91225
246,503,0.8560000000000001
246,540,0.545
246,611,0.31074999999999997
246,805,0.909
246,885,0.8300000000000001
246,959,0.95225
246,1047,0.571
247,110,0.78175
247,139,0.45125000000000004
247,155,0.07850000000000001
247,235,0.859
247,265,0.42000000000000004
247,312,0.8314999999999999
247,377,0.82775
247,412,0.9355
247,599,0.67975
247,606,0.39175000000000004
247,613,0.31475
247,682,0.84375
247,732,0.2935
247,733,0.95075
247,771,0.551
247,791,0.275
247,828,0.371
247,850,0.403
247,863,0.179
247,905,0.43374999999999997
247,982,0.70875
247,995,0.88775
247,996,0.743
247,1047,0.87575
247,1089,0.43325
247,1111,0.10149999999999998
247,1116,0.7885
248,96,0.52375
249,133,0.9742500000000001
249,134,0.8779999999999999
249,194,0.48375
249,217,0.97325
249,465,0.7842499999999999
249,508,0.687
249,728,0.39349999999999996
250,717,0.8222499999999999
251,522,0.1815
252,201,0.9830000000000001
252,774,0.70325
252,863,0.93075
252,864,0.9842500000000001
252,865,0.99475
253,22,0.95825
253,86,0.61575
253,107,0.8975
253,145,0.7649999999999999
253,152,0.7722500000000001
253,153,0.8374999999999999
253,275,0.67325
253,323,0.667
253,368,0.38725
253,377,0.43525
253,460,0.8145
253,509,0.11449999999999999
253,522,0.72
253,582,0.24125000000000002
253,606,0.7515000000000001
253,682,0.199
253,728,0.21125
253,769,0.27525
253,812,0.11449999999999999
253,874,0.475
253,1067,0.9950000000000001
253,1069,0.9990000000000001
253,1091,0.61675
254,134,0.23325
254,405,0.90675
254,509,0.9464999999999999
254,811,0.57125
254,851,0.97275
255,423,0.6855
255,704,0.44575
256,74,0.97525
256,338,0.22449999999999998
256,417,0.56525
256,521,0.40149999999999997
256,603,0.72725
256,808,0.9435
256,888,0.6095
256,919,0.7475
257,293,0.90625
257,598,0.9730000000000001
257,795,0.77075
257,796,0.53925
257,838,0.7175
257,850,0.7715000000000001
257,999,0.8692500000000001
258,106,0.58075
258,588,0.9864999999999999
258,638,0.609
258,1028,0.7745
260,8,0.38849999999999996
260,12,0.7929999999999999
260,19,0.91475
260,29,0.9335
260,45,0.8567499999999999
260,65,0.07
260,86,0.71725
260,93,0.7847500000000001
260,94,0.8585
260,95,0.21550000000000002
260,96,0.6265
260,155,0.061
260,163,0.19574999999999998
260,204,0.40874999999999995
260,215,0.8865000000000001
260,230,0.368
260,235,0.61375
260,244,0.63275
260,255,0.867
260,256,0.28075000000000006
260,268,0.15475
260,274,0.8402499999999999
260,275,0.7995000000000001
260,276,0.473
260,285,0.71925
260,298,0.89425
260,302,0.8714999999999999
260,323,0.62575
260,355,0.8182499999999999
260,359,0.9395
260,361,0.16925
260,364,0.72775
260,367,0.9212499999999999
260,369,0.28525
260,371,0.727
260,374,0.32675
260,377,0.861
260,385,0.486
260,388,0.58725
260,390,0.8725
260,406,0.9477500000000001
260,412,0.62475
260,414,0.688
260,417,0.39125
260,419,0.7562500000000001
260,420,0.9737499999999999
260,425,0.02100000000000002
260,427,0.55575
260,445,0.8999999999999999
260,446,0.86575
260,447,0.8987499999999999
260,453,0.533
260,454,0.9784999999999999
260,471,0.756
260,522,0.10599999999999998
260,529,0.347
260,536,0.9797499999999999
260,539,0.032999999999999974
260,549,0.7709999999999999
260,553,0.661
260,554,0.74975
260,589,0.39549999999999996
260,592,0.10025
260,594,0.17975000000000002
260,613,0.4275
260,614,0.5655
260,623,0.56825
260,634,0.9185000000000001
260,674,0.0655
260,676,0.11425000000000002
260,684,0.2365
260,689,0.198
260,690,0.9715
260,716,0.4335
260,717,0.75075
260,741,0.16625
260,742,0.933
260,743,0.9165000000000001
260,763,0.22375
260,780,0.6075
260,800,0.28425
260,830,0.8727499999999999
260,843,0.98
260,844,0.841
260,861,0.95825
260,863,0.43425
260,886,0.9835
260,887,0.9512499999999999
260,889,0.9842500000000001
260,890,0.98325
260,891,0.7195
260,895,0.6055
260,901,0.716
260,904,0.9650000000000001
260,929,0.26175000000000004
260,942,0.97275
260,943,0.99725
260,945,0.9410000000000001
260,951,0.9684999999999999
260,954,0.7095
260,960,0.21600000000000003
260,965,0.9782500000000001
260,971,0.9355
260,982,0.56875
260,991,0.52725
260,1005,0.92475
260,1024,0.47250000000000003
260,1025,0.43374999999999997
260,1032,0.18225000000000002
260,1035,0.4315
260,1046,0.9822500000000001
260,1072,0.8069999999999999
260,1090,0.9424999999999999
260,1092,0.87025
260,1096,0.84125
260,1107,0.14800000000000002
260,1114,0.482
260,1115,0.8787499999999999
261,22,0.948
261,107,0.83525
261,201,0.6655
261,297,0.22625
261,348,0.46075
261,364,0.74925
261,375,0.96925
261,774,0.7145
261,849,0.32275
261,863,0.6105
261,923,0.92875
261,971,0.7145
262,107,0.9475
262,147,0.9424999999999999
262,164,0.64725
262,535,0.952
262,541,0.7629999999999999
262,684,0.30674999999999997
262,885,0.8342499999999999
263,137,0.28225
263,189,0.32325000000000004
263,204,0.8534999999999999
263,374,0.40549999999999997
263,401,0.31399999999999995
263,493,0.8727499999999999
263,613,0.5595
263,936,0.9077500000000001
265,138,0.8714999999999999
265,206,0.85825
265,238,0.6545
265,254,0.9850000000000001
265,319,0.23299999999999998
265,399,0.8554999999999999
265,557,0.86425
265,623,0.45999999999999996
265,624,0.9950000000000001
265,629,0.8207500000000001
265,648,0.6055
265,771,0.9595
265,864,0.8015000000000001
265,1102,0.65675
266,138,0.8167500000000001
266,167,0.9532499999999999
266,348,0.8795
266,359,0.9252499999999999
266,465,0.87575
266,470,0.37175
266,553,0.64275
266,611,0.76925
266,817,0.39249999999999996
266,1096,0.879
266,1120,0.64575
267,147,0.06274999999999997
267,204,0.91425
267,215,0.40774999999999995
267,230,0.944
267,417,0.87425
267,505,0.8680000000000001
267,651,0.835
267,1053,0.2485
268,335,0.9532499999999999
269,612,0.9884999999999999
269,805,0.37625
271,27,0.9964999999999999
271,202,0.49650000000000005
271,330,0.49324999999999997
272,3,0.99125
272,109,0.90175
272,110,0.5175
272,134,0.61325
272,135,0.5515
272,259,0.968
272,417,0.21949999999999997
272,509,0.93625
272,547,0.841
272,645,0.654
272,774,0.8805000000000001
272,851,0.7742500000000001
273,22,0.97
273,107,0.9632499999999999
273,460,0.76875
273,620,0.8485
273,849,0.56525
273,1054,0.31125
275,97,0.19274999999999998
275,210,0.99275
275,296,0.11025000000000001
275,513,0.98125
275,849,0.83175
277,12,0.21425
277,210,0.9630000000000001
277,215,0.677
277,239,0.11475000000000002
277,374,0.7135
277,513,0.96475
277,849,0.9744999999999999
278,28,0.54625
279,374,0.839
279,540,0.676
279,612,0.956
279,629,0.32375
280,5,0.669
280,41,0.9822500000000001
280,258,0.91875
280,262,0.86575
280,547,0.64325
280,597,0.9412499999999999
280,598,0.9510000000000001
280,813,0.9355
280,814,0.652
280,1034,0.85825
281,732,0.26
281,931,0.9955
281,1114,0.559
282,91,0.26175000000000004
282,306,0.8620000000000001
282,323,0.8865000000000001
282,374,0.46924999999999994
282,398,0.07
282,728,0.16175
282,823,0.586
282,871,0.522
282,1035,0.855
283,169,0.875
283,702,0.9964999999999999
283,795,0.9097500000000001
285,300,0.6055
285,331,0.22399999999999998
285,985,0.37875000000000003
286,803,0.14150000000000001
286,901,0.95625
288,168,0.88175
288,169,0.976
288,253,0.95675
288,276,0.837
288,286,0.62025
288,410,0.199
288,452,0.94
288,463,0.9824999999999999
288,487,0.6485
288,539,0.279
288,582,0.39
288,613,0.38075000000000003
288,652,0.73975
288,767,0.33075
288,813,0.60825
288,820,0.715
288,855,0.3405
288,865,0.04425000000000001
288,877,0.90175
288,878,0.9117500000000001
288,903,0.95475
288,936,0.82375
288,982,0.881
288,1054,0.33825000000000005
288,1084,0.9910000000000001
288,1085,0.9884999999999999
288,1089,0.91425
289,196,0.496
289,230,0.2015
289,299,0.974
289,572,0.624
289,863,0.946
290,42,0.7717499999999999
290,107,0.54075
290,169,0.9630000000000001
290,312,0.76875
290,323,0.879
290,539,0.45025000000000004
290,540,0.8687499999999999
290,706,0.577
290,805,0.8787499999999999
